SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;334480029;334480029;334480029;7566.39;;;;;;;;09:15:00;09:15:00;N15006;OSETH;Def;1;1404;14;line14 (2025 08).xlsx;1404_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;334480029;334480029;334480029;7566.39;;;;;;;;09:51:00;09:51:00;N1337;OSETH;Def;2;1404;14;line14 (2025 08).xlsx;1404_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;366423744;366423744;366423744;7566.39;;;;;;;;09:30:00;09:30:00;N15006;OSETH;Def;1;1401;14;line14 (2025 08).xlsx;1401_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;366423744;366423744;366423744;7566.39;;;;;;;;10:06:00;10:06:00;N1337;OSETH;Def;2;1401;14;line14 (2025 08).xlsx;1401_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;635852961;635852961;635852961;7566.39;;;;;;;;09:45:00;09:45:00;N15006;OSETH;Def;1;1402;14;line14 (2025 08).xlsx;1402_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;635852961;635852961;635852961;7566.39;;;;;;;;10:21:00;10:21:00;N1337;OSETH;Def;2;1402;14;line14 (2025 08).xlsx;1402_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;257982692;257982692;257982692;7566.39;;;;;;;;10:00:00;10:00:00;N15006;OSETH;Def;1;1405;14;line14 (2025 08).xlsx;1405_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;257982692;257982692;257982692;7566.39;;;;;;;;10:36:00;10:36:00;N1337;OSETH;Def;2;1405;14;line14 (2025 08).xlsx;1405_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;736762937;736762937;736762937;7566.39;;;;;;;;10:15:00;10:15:00;N15006;OSETH;Def;1;1403;14;line14 (2025 08).xlsx;1403_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;736762937;736762937;736762937;7566.39;;;;;;;;10:51:00;10:51:00;N1337;OSETH;Def;2;1403;14;line14 (2025 08).xlsx;1403_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;712384375;712384375;712384375;7566.39;;;;;;;;10:30:00;10:30:00;N15006;OSETH;Def;1;1406;14;line14 (2025 08).xlsx;1406_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;712384375;712384375;712384375;7566.39;;;;;;;;11:06:00;11:06:00;N1337;OSETH;Def;2;1406;14;line14 (2025 08).xlsx;1406_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;828674769;828674769;828674769;7566.39;;;;;;;;10:45:00;10:45:00;N15006;OSETH;Def;1;1404;14;line14 (2025 08).xlsx;1404_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;828674769;828674769;828674769;7566.39;;;;;;;;11:21:00;11:21:00;N1337;OSETH;Def;2;1404;14;line14 (2025 08).xlsx;1404_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;740592960;740592960;740592960;7566.39;;;;;;;;11:00:00;11:00:00;N15006;OSETH;Def;1;1407;14;line14 (2025 08).xlsx;1407_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;740592960;740592960;740592960;7566.39;;;;;;;;11:36:00;11:36:00;N1337;OSETH;Def;2;1407;14;line14 (2025 08).xlsx;1407_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;242805907;242805907;242805907;7566.39;;;;;;;;11:15:00;11:15:00;N15006;OSETH;Def;1;1401;14;line14 (2025 08).xlsx;1401_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;242805907;242805907;242805907;7566.39;;;;;;;;11:51:00;11:51:00;N1337;OSETH;Def;2;1401;14;line14 (2025 08).xlsx;1401_1
F1;;ΚΥΡΙΑΚΗ-ΑΡΓΙΕΣ;Revenue;2025-07-01;2025-08-31;14;OASTH;Def;178;0;175007228;175007228;175007228;7566.39;;;;;;;;11:30:00;11:30:00;N15006;OSETH;Def;1;1402;14;line14 (2025 08).xlsx;1402_1
