SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY;SOURCE_FILE;PATTERNCODE;correct_depot
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;778617607;778617607;778617607;7643.21;;;;;;;;08:23:00;08:23:00;N1337;OSETH;Def;1;1005;10;line10 (2025 08).xlsx;1005_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;778617607;778617607;778617607;7643.21;;;;;;;;08:55:00;08:55:00;N1427;OSETH;Def;2;1005;10;line10 (2025 08).xlsx;1005_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;859926936;859926936;859926936;7643.21;;;;;;;;08:35:00;08:35:00;N1337;OSETH;Def;1;1006;10;line10 (2025 08).xlsx;1006_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;859926936;859926936;859926936;7643.21;;;;;;;;09:07:00;09:07:00;N1427;OSETH;Def;2;1006;10;line10 (2025 08).xlsx;1006_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;154284170;154284170;154284170;7643.21;;;;;;;;08:46:00;08:46:00;N1337;OSETH;Def;1;1001;10;line10 (2025 08).xlsx;1001_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;154284170;154284170;154284170;7643.21;;;;;;;;09:18:00;09:18:00;N1427;OSETH;Def;2;1001;10;line10 (2025 08).xlsx;1001_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;935429341;935429341;935429341;7643.21;;;;;;;;08:57:00;08:57:00;N1337;OSETH;Def;1;1008;10;line10 (2025 08).xlsx;1008_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;935429341;935429341;935429341;7643.21;;;;;;;;09:29:00;09:29:00;N1427;OSETH;Def;2;1008;10;line10 (2025 08).xlsx;1008_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;758204921;758204921;758204921;7643.21;;;;;;;;09:08:00;09:08:00;N1337;OSETH;Def;1;1007;10;line10 (2025 08).xlsx;1007_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;758204921;758204921;758204921;7643.21;;;;;;;;09:40:00;09:40:00;N1427;OSETH;Def;2;1007;10;line10 (2025 08).xlsx;1007_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;126180333;126180333;126180333;7643.21;;;;;;;;09:19:00;09:19:00;N1337;OSETH;Def;1;1002;10;line10 (2025 08).xlsx;1002_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;126180333;126180333;126180333;7643.21;;;;;;;;09:51:00;09:51:00;N1427;OSETH;Def;2;1002;10;line10 (2025 08).xlsx;1002_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;740687374;740687374;740687374;7643.21;;;;;;;;09:30:00;09:30:00;N1337;OSETH;Def;1;1003;10;line10 (2025 08).xlsx;1003_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;740687374;740687374;740687374;7643.21;;;;;;;;10:03:00;10:03:00;N1427;OSETH;Def;2;1003;10;line10 (2025 08).xlsx;1003_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;929099637;929099637;929099637;7643.21;;;;;;;;09:42:00;09:42:00;N1337;OSETH;Def;1;1004;10;line10 (2025 08).xlsx;1004_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;929099637;929099637;929099637;7643.21;;;;;;;;10:15:00;10:15:00;N1427;OSETH;Def;2;1004;10;line10 (2025 08).xlsx;1004_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;680422615;680422615;680422615;7643.21;;;;;;;;09:55:00;09:55:00;N1337;OSETH;Def;1;1005;10;line10 (2025 08).xlsx;1005_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;680422615;680422615;680422615;7643.21;;;;;;;;10:28:00;10:28:00;N1427;OSETH;Def;2;1005;10;line10 (2025 08).xlsx;1005_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;675234104;675234104;675234104;7643.21;;;;;;;;10:07:00;10:07:00;N1337;OSETH;Def;1;1006;10;line10 (2025 08).xlsx;1006_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;675234104;675234104;675234104;7643.21;;;;;;;;10:40:00;10:40:00;N1427;OSETH;Def;2;1006;10;line10 (2025 08).xlsx;1006_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;561706660;561706660;561706660;7643.21;;;;;;;;10:18:00;10:18:00;N1337;OSETH;Def;1;1008;10;line10 (2025 08).xlsx;1008_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;561706660;561706660;561706660;7643.21;;;;;;;;10:51:00;10:51:00;N1427;OSETH;Def;2;1008;10;line10 (2025 08).xlsx;1008_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;608540829;608540829;608540829;7643.21;;;;;;;;10:29:00;10:29:00;N1337;OSETH;Def;1;1001;10;line10 (2025 08).xlsx;1001_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;608540829;608540829;608540829;7643.21;;;;;;;;11:03:00;11:03:00;N1427;OSETH;Def;2;1001;10;line10 (2025 08).xlsx;1001_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;611465736;611465736;611465736;7643.21;;;;;;;;10:40:00;10:40:00;N1337;OSETH;Def;1;1002;10;line10 (2025 08).xlsx;1002_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;611465736;611465736;611465736;7643.21;;;;;;;;11:15:00;11:15:00;N1427;OSETH;Def;2;1002;10;line10 (2025 08).xlsx;1002_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;467186486;467186486;467186486;7643.21;;;;;;;;10:51:00;10:51:00;N1337;OSETH;Def;1;1007;10;line10 (2025 08).xlsx;1007_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;467186486;467186486;467186486;7643.21;;;;;;;;11:26:00;11:26:00;N1427;OSETH;Def;2;1007;10;line10 (2025 08).xlsx;1007_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;260111923;260111923;260111923;7643.21;;;;;;;;11:02:00;11:02:00;N1337;OSETH;Def;1;1003;10;line10 (2025 08).xlsx;1003_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;260111923;260111923;260111923;7643.21;;;;;;;;11:37:00;11:37:00;N1427;OSETH;Def;2;1003;10;line10 (2025 08).xlsx;1003_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;382515616;382515616;382515616;7643.21;;;;;;;;11:13:00;11:13:00;N1337;OSETH;Def;1;1004;10;line10 (2025 08).xlsx;1004_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;382515616;382515616;382515616;7643.21;;;;;;;;11:48:00;11:48:00;N1427;OSETH;Def;2;1004;10;line10 (2025 08).xlsx;1004_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;460891424;460891424;460891424;7643.21;;;;;;;;11:25:00;11:25:00;N1337;OSETH;Def;1;1005;10;line10 (2025 08).xlsx;1005_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;460891424;460891424;460891424;7643.21;;;;;;;;12:01:00;12:01:00;N1427;OSETH;Def;2;1005;10;line10 (2025 08).xlsx;1005_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;199590450;199590450;199590450;7643.21;;;;;;;;11:37:00;11:37:00;N1337;OSETH;Def;1;1006;10;line10 (2025 08).xlsx;1006_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;199590450;199590450;199590450;7643.21;;;;;;;;12:13:00;12:13:00;N1427;OSETH;Def;2;1006;10;line10 (2025 08).xlsx;1006_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;515383263;515383263;515383263;7643.21;;;;;;;;11:48:00;11:48:00;N1337;OSETH;Def;1;1001;10;line10 (2025 08).xlsx;1001_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;515383263;515383263;515383263;7643.21;;;;;;;;12:24:00;12:24:00;N1427;OSETH;Def;2;1001;10;line10 (2025 08).xlsx;1001_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;203076963;203076963;203076963;7643.21;;;;;;;;11:59:00;11:59:00;N1337;OSETH;Def;1;1008;10;line10 (2025 08).xlsx;1008_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;203076963;203076963;203076963;7643.21;;;;;;;;12:35:00;12:35:00;N1427;OSETH;Def;2;1008;10;line10 (2025 08).xlsx;1008_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;247351249;247351249;247351249;7643.21;;;;;;;;12:10:00;12:10:00;N1337;OSETH;Def;1;1002;10;line10 (2025 08).xlsx;1002_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;247351249;247351249;247351249;7643.21;;;;;;;;12:46:00;12:46:00;N1427;OSETH;Def;2;1002;10;line10 (2025 08).xlsx;1002_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;604673541;604673541;604673541;7643.21;;;;;;;;12:21:00;12:21:00;N1337;OSETH;Def;1;1007;10;line10 (2025 08).xlsx;1007_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;604673541;604673541;604673541;7643.21;;;;;;;;12:57:00;12:57:00;N1427;OSETH;Def;2;1007;10;line10 (2025 08).xlsx;1007_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;433133708;433133708;433133708;7643.21;;;;;;;;12:32:00;12:32:00;N1337;OSETH;Def;1;1003;10;line10 (2025 08).xlsx;1003_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;433133708;433133708;433133708;7643.21;;;;;;;;13:08:00;13:08:00;N1427;OSETH;Def;2;1003;10;line10 (2025 08).xlsx;1003_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;272050203;272050203;272050203;7643.21;;;;;;;;12:43:00;12:43:00;N1337;OSETH;Def;1;1004;10;line10 (2025 08).xlsx;1004_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;272050203;272050203;272050203;7643.21;;;;;;;;13:19:00;13:19:00;N1427;OSETH;Def;2;1004;10;line10 (2025 08).xlsx;1004_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;571551411;571551411;571551411;7643.21;;;;;;;;12:55:00;12:55:00;N1337;OSETH;Def;1;1005;10;line10 (2025 08).xlsx;1005_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;571551411;571551411;571551411;7643.21;;;;;;;;13:31:00;13:31:00;N1427;OSETH;Def;2;1005;10;line10 (2025 08).xlsx;1005_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;936617309;936617309;936617309;7643.21;;;;;;;;13:07:00;13:07:00;N1337;OSETH;Def;1;1006;10;line10 (2025 08).xlsx;1006_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;936617309;936617309;936617309;7643.21;;;;;;;;13:43:00;13:43:00;N1427;OSETH;Def;2;1006;10;line10 (2025 08).xlsx;1006_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;734651602;734651602;734651602;7643.21;;;;;;;;13:20:00;13:20:00;N1337;OSETH;Def;1;1008;10;line10 (2025 08).xlsx;1008_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;734651602;734651602;734651602;7643.21;;;;;;;;13:56:00;13:56:00;N1427;OSETH;Def;2;1008;10;line10 (2025 08).xlsx;1008_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;821718040;821718040;821718040;7643.21;;;;;;;;13:33:00;13:33:00;N1337;OSETH;Def;1;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;821718040;821718040;821718040;7643.21;;;;;;;;14:09:00;14:09:00;N1427;OSETH;Def;2;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;119181807;119181807;119181807;7643.21;;;;;;;;13:47:00;13:47:00;N1337;OSETH;Def;1;1007;10;line10 (2025 08).xlsx;1007_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;119181807;119181807;119181807;7643.21;;;;;;;;14:23:00;14:23:00;N1427;OSETH;Def;2;1007;10;line10 (2025 08).xlsx;1007_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;592534866;592534866;592534866;7643.21;;;;;;;;14:00:00;14:00:00;N1337;OSETH;Def;1;1002;10;line10 (2025 08).xlsx;1002_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;592534866;592534866;592534866;7643.21;;;;;;;;14:36:00;14:36:00;N1427;OSETH;Def;2;1002;10;line10 (2025 08).xlsx;1002_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;802996508;802996508;802996508;7643.21;;;;;;;;14:14:00;14:14:00;N1337;OSETH;Def;1;1003;10;line10 (2025 08).xlsx;1003_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;802996508;802996508;802996508;7643.21;;;;;;;;14:50:00;14:50:00;N1427;OSETH;Def;2;1003;10;line10 (2025 08).xlsx;1003_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;840994079;840994079;840994079;7643.21;;;;;;;;14:28:00;14:28:00;N1337;OSETH;Def;1;1004;10;line10 (2025 08).xlsx;1004_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;840994079;840994079;840994079;7643.21;;;;;;;;15:04:00;15:04:00;N1427;OSETH;Def;2;1004;10;line10 (2025 08).xlsx;1004_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;949899353;949899353;949899353;7643.21;;;;;;;;14:42:00;14:42:00;N1337;OSETH;Def;1;1008;10;line10 (2025 08).xlsx;1008_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;949899353;949899353;949899353;7643.21;;;;;;;;15:18:00;15:18:00;N1427;OSETH;Def;2;1008;10;line10 (2025 08).xlsx;1008_1;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;454067916;454067916;454067916;7643.21;;;;;;;;14:57:00;14:57:00;N1337;OSETH;Def;1;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;454067916;454067916;454067916;7643.21;;;;;;;;15:33:00;15:33:00;N1427;OSETH;Def;2;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;286349579;286349579;286349579;7643.21;;;;;;;;15:12:00;15:12:00;N1337;OSETH;Def;1;1005;10;line10 (2025 08).xlsx;1005_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;286349579;286349579;286349579;7643.21;;;;;;;;15:48:00;15:48:00;N1427;OSETH;Def;2;1005;10;line10 (2025 08).xlsx;1005_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;798744357;798744357;798744357;7643.21;;;;;;;;15:27:00;15:27:00;N1337;OSETH;Def;1;1002;10;line10 (2025 08).xlsx;1002_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;798744357;798744357;798744357;7643.21;;;;;;;;16:03:00;16:03:00;N1427;OSETH;Def;2;1002;10;line10 (2025 08).xlsx;1002_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;323263579;323263579;323263579;7643.21;;;;;;;;15:43:00;15:43:00;N1337;OSETH;Def;1;1003;10;line10 (2025 08).xlsx;1003_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;323263579;323263579;323263579;7643.21;;;;;;;;16:19:00;16:19:00;N1427;OSETH;Def;2;1003;10;line10 (2025 08).xlsx;1003_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;687255223;687255223;687255223;7643.21;;;;;;;;15:59:00;15:59:00;N1337;OSETH;Def;1;1004;10;line10 (2025 08).xlsx;1004_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;687255223;687255223;687255223;7643.21;;;;;;;;16:35:00;16:35:00;N1427;OSETH;Def;2;1004;10;line10 (2025 08).xlsx;1004_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;897987770;897987770;897987770;7643.21;;;;;;;;16:14:00;16:14:00;N1337;OSETH;Def;1;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;897987770;897987770;897987770;7643.21;;;;;;;;16:50:00;16:50:00;N1427;OSETH;Def;2;1001;10;line10 (2025 08).xlsx;1001_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;994642937;994642937;994642937;7643.21;;;;;;;;16:30:00;16:30:00;N1337;OSETH;Def;1;1005;10;line10 (2025 08).xlsx;1005_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;10;OASTH;Def;138;1;994642937;994642937;994642937;7643.21;;;;;;;;17:05:00;17:05:00;N1427;OSETH;Def;2;1005;10;line10 (2025 08).xlsx;1005_2;line10 (2025 08)_Timetable_ΣΑΒΒΑΤΟ.csv;138;Foinika
