SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;885456827;885456827;885456827;8505.53;;;;;;;;07:23:00;07:23:00;N1344;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;885456827;885456827;885456827;8505.53;;;;;;;;07:58:00;07:58:00;N4018;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;957453538;957453538;957453538;7732.95;;;;;;;;07:35:00;07:35:00;N4018;OSETH;Def;1;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;957453538;957453538;957453538;7732.95;;;;;;;;08:11:00;08:11:00;N1344;OSETH;Def;2;2105;21;line21 (2025)-new.xlsx;2105_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;754224450;754224450;754224450;8505.53;;;;;;;;07:39:00;07:39:00;N1344;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;754224450;754224450;754224450;8505.53;;;;;;;;08:14:00;08:14:00;N4018;OSETH;Def;2;2104;21;line21 (2025)-new.xlsx;2104_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;626150950;626150950;626150950;7732.95;;;;;;;;07:50:00;07:50:00;N4018;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;626150950;626150950;626150950;7732.95;;;;;;;;08:28:00;08:28:00;N1344;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;123657113;123657113;123657113;8505.53;;;;;;;;07:55:00;07:55:00;N1344;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1
F1;;ΚΑΘΗΜΕΡΙΝΗ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;123657113;123657113;123657113;8505.53;;;;;;;;08:31:00;08:31:00;N4018;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1
