SERVICELEVEL;CALENDAR;OPERATINGDAY;PIECETYPE;STARTINGDATE;ENDINGDATE;LINE;LINEBASIN;LINECOMPANY;PATTERN;DIRECTION;TRIPCODE;TRIPCOMPANYCODE;ACTIVITYNUMBER;LENGTH;VEHBLOCKID;DEPOT;VEHICLETYPE;VBLINE;VB_LINEBASIN;VB_LINECOMPANY;PIECEORDER;ARRIVALTIME;DEPARTURETIME;NODE;NODEBASIN;NODECOMPANY;PASSAGEORDER;BLOCK;LINE_EXCEL;EXCEL_NAME;DUTY;SOURCE_FILE;PATTERNCODE_x;correct_depot_x;PATTERNCODE_y;correct_depot_y;PATTERNCODE;correct_depot
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;188794310;188794310;188794310;8505.53;;;;;;;;05:25:00;05:25:00;N1344;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;188794310;188794310;188794310;8505.53;;;;;;;;05:55:00;05:55:00;N4018;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;112557547;112557547;112557547;7732.95;;;;;;;;05:30:00;05:30:00;N4018;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;112557547;112557547;112557547;7732.95;;;;;;;;05:57:00;05:57:00;N1344;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;952656158;952656158;952656158;8505.53;;;;;;;;05:57:00;05:57:00;N1344;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;952656158;952656158;952656158;8505.53;;;;;;;;06:27:00;06:27:00;N4018;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;988894591;988894591;988894591;7732.95;;;;;;;;06:00:00;06:00:00;N4018;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;988894591;988894591;988894591;7732.95;;;;;;;;06:28:00;06:28:00;N1344;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;449467557;449467557;449467557;7732.95;;;;;;;;06:20:00;06:20:00;N4018;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;449467557;449467557;449467557;7732.95;;;;;;;;06:49:00;06:49:00;N1344;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;733533411;733533411;733533411;8505.53;;;;;;;;06:28:00;06:28:00;N1344;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;733533411;733533411;733533411;8505.53;;;;;;;;06:59:00;06:59:00;N4018;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;547443346;547443346;547443346;7732.95;;;;;;;;06:35:00;06:35:00;N4018;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;547443346;547443346;547443346;7732.95;;;;;;;;07:05:00;07:05:00;N1344;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;188307006;188307006;188307006;8505.53;;;;;;;;06:49:00;06:49:00;N1344;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;188307006;188307006;188307006;8505.53;;;;;;;;07:20:00;07:20:00;N4018;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;677080805;677080805;677080805;7732.95;;;;;;;;06:50:00;06:50:00;N4018;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;677080805;677080805;677080805;7732.95;;;;;;;;07:21:00;07:21:00;N1344;OSETH;Def;2;2104;21;line21 (2025)-new.xlsx;2104_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;301714600;301714600;301714600;8505.53;;;;;;;;07:05:00;07:05:00;N1344;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;301714600;301714600;301714600;8505.53;;;;;;;;07:36:00;07:36:00;N4018;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;379564539;379564539;379564539;7732.95;;;;;;;;07:05:00;07:05:00;N4018;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;379564539;379564539;379564539;7732.95;;;;;;;;07:36:00;07:36:00;N1344;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;908188419;908188419;908188419;7732.95;;;;;;;;07:20:00;07:20:00;N4018;OSETH;Def;1;2105;21;line21 (2025)-new.xlsx;2105_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;908188419;908188419;908188419;7732.95;;;;;;;;07:52:00;07:52:00;N1344;OSETH;Def;2;2105;21;line21 (2025)-new.xlsx;2105_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;137518937;137518937;137518937;8505.53;;;;;;;;07:21:00;07:21:00;N1344;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;137518937;137518937;137518937;8505.53;;;;;;;;07:53:00;07:53:00;N4018;OSETH;Def;2;2104;21;line21 (2025)-new.xlsx;2104_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;437673646;437673646;437673646;7732.95;;;;;;;;07:35:00;07:35:00;N4018;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;437673646;437673646;437673646;7732.95;;;;;;;;08:08:00;08:08:00;N1344;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;934308429;934308429;934308429;8505.53;;;;;;;;07:36:00;07:36:00;N1344;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;934308429;934308429;934308429;8505.53;;;;;;;;08:09:00;08:09:00;N4018;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;771274691;771274691;771274691;7732.95;;;;;;;;07:50:00;07:50:00;N4018;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;771274691;771274691;771274691;7732.95;;;;;;;;08:24:00;08:24:00;N1344;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;516017945;516017945;516017945;8505.53;;;;;;;;07:52:00;07:52:00;N1344;OSETH;Def;1;2105;21;line21 (2025)-new.xlsx;2105_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;516017945;516017945;516017945;8505.53;;;;;;;;08:25:00;08:25:00;N4018;OSETH;Def;2;2105;21;line21 (2025)-new.xlsx;2105_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;358273121;358273121;358273121;7732.95;;;;;;;;08:05:00;08:05:00;N4018;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;358273121;358273121;358273121;7732.95;;;;;;;;08:40:00;08:40:00;N1344;OSETH;Def;2;2104;21;line21 (2025)-new.xlsx;2104_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;184429600;184429600;184429600;8505.53;;;;;;;;08:08:00;08:08:00;N1344;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;184429600;184429600;184429600;8505.53;;;;;;;;08:42:00;08:42:00;N4018;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;337803787;337803787;337803787;7732.95;;;;;;;;08:20:00;08:20:00;N4018;OSETH;Def;1;2106;21;line21 (2025)-new.xlsx;2106_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;337803787;337803787;337803787;7732.95;;;;;;;;08:55:00;08:55:00;N1344;OSETH;Def;2;2106;21;line21 (2025)-new.xlsx;2106_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;654061787;654061787;654061787;8505.53;;;;;;;;08:24:00;08:24:00;N1344;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;654061787;654061787;654061787;8505.53;;;;;;;;08:59:00;08:59:00;N4018;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;232976052;232976052;232976052;7732.95;;;;;;;;08:35:00;08:35:00;N4018;OSETH;Def;1;2105;21;line21 (2025)-new.xlsx;2105_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;232976052;232976052;232976052;7732.95;;;;;;;;09:10:00;09:10:00;N1344;OSETH;Def;2;2105;21;line21 (2025)-new.xlsx;2105_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;682389525;682389525;682389525;8505.53;;;;;;;;08:40:00;08:40:00;N1344;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;682389525;682389525;682389525;8505.53;;;;;;;;09:16:00;09:16:00;N4018;OSETH;Def;2;2104;21;line21 (2025)-new.xlsx;2104_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;641811216;641811216;641811216;7732.95;;;;;;;;08:50:00;08:50:00;N4018;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;641811216;641811216;641811216;7732.95;;;;;;;;09:25:00;09:25:00;N1344;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;499591178;499591178;499591178;8505.53;;;;;;;;08:55:00;08:55:00;N1344;OSETH;Def;1;2106;21;line21 (2025)-new.xlsx;2106_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;499591178;499591178;499591178;8505.53;;;;;;;;09:32:00;09:32:00;N4018;OSETH;Def;2;2106;21;line21 (2025)-new.xlsx;2106_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;985274169;985274169;985274169;7732.95;;;;;;;;09:05:00;09:05:00;N4018;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;985274169;985274169;985274169;7732.95;;;;;;;;09:40:00;09:40:00;N1344;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;212156737;212156737;212156737;8505.53;;;;;;;;09:10:00;09:10:00;N1344;OSETH;Def;1;2105;21;line21 (2025)-new.xlsx;2105_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;212156737;212156737;212156737;8505.53;;;;;;;;09:48:00;09:48:00;N4018;OSETH;Def;2;2105;21;line21 (2025)-new.xlsx;2105_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;894060939;894060939;894060939;7732.95;;;;;;;;09:20:00;09:20:00;N4018;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;894060939;894060939;894060939;7732.95;;;;;;;;09:56:00;09:56:00;N1344;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;783397676;783397676;783397676;8505.53;;;;;;;;09:25:00;09:25:00;N1344;OSETH;Def;1;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;783397676;783397676;783397676;8505.53;;;;;;;;10:03:00;10:03:00;N4018;OSETH;Def;2;2101;21;line21 (2025)-new.xlsx;2101_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;138834548;138834548;138834548;7732.95;;;;;;;;09:37:00;09:37:00;N4018;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;138834548;138834548;138834548;7732.95;;;;;;;;10:13:00;10:13:00;N1344;OSETH;Def;2;2104;21;line21 (2025)-new.xlsx;2104_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;349523964;349523964;349523964;8505.53;;;;;;;;09:40:00;09:40:00;N1344;OSETH;Def;1;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;349523964;349523964;349523964;8505.53;;;;;;;;10:18:00;10:18:00;N4018;OSETH;Def;2;2103;21;line21 (2025)-new.xlsx;2103_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;194201529;194201529;194201529;7732.95;;;;;;;;09:55:00;09:55:00;N4018;OSETH;Def;1;2106;21;line21 (2025)-new.xlsx;2106_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;194201529;194201529;194201529;7732.95;;;;;;;;10:32:00;10:32:00;N1344;OSETH;Def;2;2106;21;line21 (2025)-new.xlsx;2106_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;942708503;942708503;942708503;8505.53;;;;;;;;09:56:00;09:56:00;N1344;OSETH;Def;1;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;942708503;942708503;942708503;8505.53;;;;;;;;10:34:00;10:34:00;N4018;OSETH;Def;2;2102;21;line21 (2025)-new.xlsx;2102_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;556336681;556336681;556336681;7732.95;;;;;;;;10:10:00;10:10:00;N4018;OSETH;Def;1;2105;21;line21 (2025)-new.xlsx;2105_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2696;0;556336681;556336681;556336681;7732.95;;;;;;;;10:47:00;10:47:00;N1344;OSETH;Def;2;2105;21;line21 (2025)-new.xlsx;2105_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2696;Stavroupoli;2696;Stavroupoli;2696;Stavroupoli
F1;;ΣΑΒΒΑΤΟ;Revenue;2025-07-01;2025-08-31;21;OASTH;Def;2697;1;663987479;663987479;663987479;8505.53;;;;;;;;10:13:00;10:13:00;N1344;OSETH;Def;1;2104;21;line21 (2025)-new.xlsx;2104_1;line21 (2025)-new_Timetable_ΣΑΒΒΑΤΟ.csv;2697;Stavroupoli;2697;Stavroupoli;2697;Stavroupoli
